	Taxonomy	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2008_contig_19256246	Bacteroidetes	1.028743211	0	64.88526897	0	9.539063596	2.22345818	1.02417189	1.139407814	2.046600504	3.872804995	7.516231847	3.358444623	3.338093603	0.239319722	0.324626849	1.093848345	1.703901806	0.650243659	5.101096909	1.62189921	14.3716629	0.730896233	0.213396122	2.329381831	0.610203462	1.899176584	0	0	1.55324878	0	2.391900232	0	0	0	0	0
QD_2008_contig_19817777	Bacteroidetes	5.764742025	74.01098617	4.060431774	23.70411234	4.895749832	7.068509246	3.264529028	7.766255851	3.871052959	7.215339689	6.415604525	12.80599467	7.637128854	8.522322058	5.477990386	11.32529659	9.616670102	4.601230162	5.69733476	8.903516831	17.10179744	5.167691416	3.469898029	6.242538975	3.222971163	6.260217457	15.51299121	22.8094815	12.849669	23.92885285	7.205306313	9.721735535	9.166601381	9.316272469	8.625840336	10.37621293
QD_2010_contig_2715226	Bacteroidetes	1.86613806	7.542960286	2.673148093	3.228823184	5.971711929	2.927391215	2.444867067	6.802495548	3.726346894	5.650825217	5.873368778	11.15724072	4.115828811	3.927176965	5.986986637	16.3010708	9.187053933	3.747098726	2.774626363	5.587321495	7.167534113	2.63356072	3.183670327	3.574952067	4.77605461	3.648808288	5.513469669	5.731262349	10.05795912	15.27358315	11.00446071	4.114454887	2.547863354	1.977905653	3.302301125	3.786645969
QD_2010_contig_3191084	Bacteroidetes	5.961149944	42.94326261	11.4544436	19.17137023	3.045403513	16.23923217	2.858131086	6.396539048	2.467005261	27.45157028	17.94836272	3.877311027	5.236807783	3.864578334	2.531310215	7.990480717	4.363711726	5.528062893	1.844598545	35.28084386	10.02743045	3.584138604	2.401616273	1.230753617	1.554354183	2.591920262	56.22018397	6.66538073	4.140392543	12.13747022	4.879284341	42.5210601	0.452596833	1.677612685	1.216931694	0.984257793
QD_2012_contig_17250884	Bacteroidetes	1.014248493	12.65413897	2.286436862	5.759915716	1.748280886	3.708922953	4.173234624	5.203116755	2.483991684	7.21866461	9.596551413	4.670092558	11.53398061	8.798090102	2.003487961	10.072417	10.19501303	4.808818774	4.292388128	9.524156172	6.39031931	1.960401898	2.2731109	5.540724254	0.862597823	3.799965132	8.061195825	5.113681738	4.147499207	6.594759886	3.53433553	8.495826531	1.325729124	2.399948021	1.515594364	0
QD_2012_contig_4737442	Bacteroidetes	2.181601893	0.416910488	11.99710518	0.266491456	26.94031211	9.506818347	13.39280257	19.0718928	12.76631032	14.81215571	19.25555476	53.73883542	15.49117448	11.25617106	27.84123828	72.473329	46.4310075	21.09088331	17.620518	6.380840856	17.28083548	9.347649346	11.80638499	17.87056154	18.17023323	30.35702435	8.081266782	30.14839186	70.11215226	75.06952719	76.03085356	5.888766599	18.57166541	12.09685378	13.6814639	23.08104909
QD_2012_contig_5822769	Bacteroidetes	0	4.207988348	1.09668446	0.173938649	0	4.035988783	0.970279731	0.826954289	2.899108683	5.802497005	13.38803321	18.86405462	2.038079031	3.423249213	9.103828854	42.74290026	24.83535533	0.101034447	1.999901149	7.425897471	3.911887393	0	0	0.323702277	3.758217534	0.92291182	0	0.026398264	0.926987933	0.050233154	1.81704854	3.659211362	0	0	0	0
QD_2012_contig_6882751	Bacteroidetes	0	3.439860876	1.133623466	0.22342108	0.001487893	3.62737649	4.090645656	2.77632473	3.305810298	3.364906908	13.52298312	22.28985247	4.45389354	1.71695996	3.51762207	49.36259202	32.9140291	2.585841434	5.374523098	1.811917165	12.19590535	1.674154857	2.475460728	4.748840924	0.875635503	0	0.198469657	0.494638319	5.151141294	0.98283326	1.59828389	0.320273518	0	0.049881313	0.6714423	0.734885966
QD_2102_contig_11979032	Bacteroidetes	4.5557635	10.41956347	8.511114737	7.735058727	10.77101495	10.62834889	5.293725153	4.637107999	3.560269691	15.77384814	16.63470863	14.63459177	5.065105003	2.295323044	4.379074789	9.831386404	11.90965506	9.066972402	4.58573187	18.15696227	7.962158603	8.290852486	3.846307775	5.960350384	3.697921013	6.730137134	12.73790384	16.14506742	18.39213228	26.83600995	8.614539082	12.29536774	6.359636012	3.323082135	1.300263888	3.787011112
QD_2102_contig_1720430	Bacteroidetes	1.579468519	13.40321984	1.245596136	6.402053915	6.588956755	2.271110621	1.687857075	6.581994228	2.124440243	4.152581344	7.102452866	6.44915495	4.006979882	2.126465665	2.026161706	7.957840141	11.40605079	7.165088759	4.745396029	5.781571261	13.50887456	9.471320514	8.629365347	13.06676919	2.776523703	3.181494981	4.746074711	8.01881956	8.368294923	8.570871124	11.27927644	3.64021987	6.837016914	4.65600945	4.522892646	8.285659832
QD_2102_contig_2281186	Bacteroidetes	3.878481956	6.393018652	3.061035668	7.263354932	13.42875738	6.090963142	4.727713273	5.484966329	6.130549002	8.732762669	7.386204776	13.26218384	4.888359766	4.633671977	4.900839632	9.005106576	13.28571355	9.704035654	7.458125709	8.554639158	19.49095465	10.79446995	9.048537411	13.56852374	4.201220917	7.558537694	5.612788094	16.40468134	19.33807624	13.43276008	11.5752191	6.314032867	2.76079584	2.26010309	2.432780239	4.412807666
QD_2102_contig_2356440	Bacteroidetes	4.169370551	27.65267052	6.170402919	15.94976204	6.425177055	11.56082281	16.9311415	13.72794956	8.673219999	11.87155616	17.51319332	14.98103327	19.72399067	16.30080605	6.522528449	18.05177631	16.3157134	9.812841138	11.55970578	19.51941227	15.49501831	10.07029364	5.740643211	8.546295671	6.526718096	9.24627991	21.68259461	6.641364703	12.52293249	18.07188289	11.76424832	19.66022149	3.978424176	5.398343801	6.066672648	4.180921765
QD_2102_contig_8358938	Bacteroidetes	6.056064148	5.540928497	12.48934481	2.386886795	10.82004631	12.91283606	16.70842296	30.70882108	12.88758557	20.96992936	29.58802813	67.75787927	27.03030579	22.79177002	50.41944181	92.81744558	53.28324055	25.48288855	31.45178835	16.45239533	38.22082654	12.9445401	17.05047416	21.73973887	33.92170864	41.69845835	20.53686161	24.44441123	70.07700312	71.62607314	89.4678577	12.05043422	5.190498148	6.215260712	6.842179063	10.45316659
QD_2104_contig_12170875	Bacteroidetes	4.110808055	6.534481042	7.291343563	4.589792156	4.659806625	9.245417805	3.062301898	5.43684372	6.366802502	9.221082191	11.57586451	11.17198365	2.846156312	2.766868562	5.689081357	11.47833534	11.54230981	9.000866912	4.379210001	10.58525176	5.782606218	2.669743914	2.625741743	3.556683568	3.569525116	2.456513064	10.02654831	17.00302513	14.23906673	23.73556602	4.334638795	10.05933161	3.374700042	2.492433841	3.284849369	7.193722038
QD_2104_contig_14437387	Bacteroidetes	5.670638219	168.3230155	5.454056006	56.23006067	2.621549347	9.891400722	8.008646322	12.71369058	3.711694263	13.90149485	8.281578009	15.26728786	9.250682333	8.900509282	7.663291181	23.24648771	11.08798941	8.850397855	4.578377647	8.087066754	29.14754462	4.304863891	3.75709714	3.797131589	4.991115342	4.441431325	61.31405862	19.16815755	11.5924897	16.08079315	4.306151359	43.36158089	2.499032091	2.726045688	2.192720605	5.551893853
QD_2104_contig_18437433	Bacteroidetes	8.160379834	30.131402	7.913798895	20.25298269	27.75074465	18.56138404	9.284084916	21.0008081	13.8324987	26.68180775	19.34988509	52.41638513	20.58581823	16.25044158	18.1468009	39.55703507	36.13873266	34.03369044	15.84178257	17.07771004	28.35299392	25.96943053	27.16247913	33.26371788	16.7422496	23.51690868	21.34704192	38.44217446	55.65695394	44.4775348	42.4649138	19.86127052	26.67422733	22.1840457	22.48908466	31.35908697
QD_2104_contig_22785359	Bacteroidetes	7.56267038	1.292967294	2.195623583	2.367262011	3.56915986	4.439812859	1.386400371	2.113926983	1.138475698	10.76070444	10.28265475	3.738840177	1.399467206	1.111518667	0	4.9961737	4.557494882	4.65254337	1.562816561	18.62498549	3.476997209	2.608768773	0	1.756184666	0.65383028	1.610927609	11.88510474	22.65067976	3.753059816	23.08542724	0.829519005	8.020531455	1.897744139	1.018568749	1.88294951	2.424468407
QD_2104_contig_6577404	Bacteroidetes	0.843954992	8.947219497	2.209745746	3.752778215	2.675926513	2.808519718	1.863300989	5.346766829	1.916973337	5.850281174	5.7210975	11.02612477	2.921499404	4.649214382	4.729031283	12.87314746	12.17103362	4.560710194	3.257271021	3.562301177	6.409742961	2.0563511	2.348521709	3.035717549	5.081319292	4.941989968	4.199065679	4.86872207	11.57750387	13.90182853	11.7119859	3.89314882	3.463297381	2.683136104	3.31191172	3.627518277
QD_2104_contig_9696816	Bacteroidetes	1.885929556	19.11883728	5.506448044	8.440280986	3.872475243	6.732347108	9.056295408	8.484636372	5.587708088	11.84144592	11.80215025	9.367093173	11.44848015	10.18524	4.938856966	12.35051584	11.92101424	7.230504747	6.816503269	9.328933357	10.565311	3.891385476	3.922381324	6.267271269	3.5973076	4.727786575	14.50163682	6.951885615	7.97596155	13.99732917	8.32169421	13.10883937	3.099327786	3.319839182	3.780874373	3.340917212
QD_2106_contig_19634326	Bacteroidetes	8.514368885	27.7124609	8.307981996	16.51413766	26.41670149	17.32927781	6.924644406	18.93889571	14.41822143	21.57067367	17.07489345	46.58568096	17.08012604	9.814386493	15.03085444	38.37826425	37.46859739	20.79543591	14.51386955	20.32052256	23.57629594	18.63652526	20.74532329	27.95304962	12.94524873	20.14636777	24.2606289	34.40768626	48.02184516	39.41500271	32.01857459	21.35824063	25.54294385	20.25812495	20.26899911	31.21410586
QD_2106_contig_19829870	Bacteroidetes	0.265168123	1.460173059	0.53250343	0.061513846	0.570393538	0.006958681	0	0.7716805	0.015889034	0.876448945	1.20772333	2.226019037	1.076605724	0.663630002	0.862471737	2.270024636	1.941670274	0.611590551	0.520896127	0.854183554	0.83872692	0.613103944	0.194713928	1.63661487	11.14529087	2.430141686	1.85150727	17.42541611	8.134817815	12.78432099	4.165193625	3.799110029	73.81993893	42.19680462	45.25833695	80.25435244
QD_2106_contig_20922887	Bacteroidetes	6.52004538	19.18270819	5.983903815	10.69318276	6.287007032	7.785408973	2.400340886	5.639579042	1.868411678	10.75414227	10.88805417	6.564750413	7.267824473	4.16979697	3.404131105	6.368405859	11.87091283	4.81561478	1.706056585	17.60492234	11.27867222	7.803013729	8.112534713	7.599050954	2.623894862	2.369234822	14.2543968	21.32761648	16.58457232	19.72422784	5.919882924	8.96678342	8.314675995	2.945029532	4.130066015	8.819149185
QD_2008_contig_3106335	Bacteroidetes	4.668379187	39.02735415	4.155602601	16.43798946	1.990741376	8.571353876	1.749883317	5.512089435	1.87018246	13.56116848	8.884574597	2.619225695	3.713920484	2.706262617	1.496826497	5.080655842	3.128054723	3.398888507	1.288120469	17.56041118	10.71569503	1.267568859	1.206034843	3.118197899	0.26767295	2.232521513	32.53831389	3.996935885	1.703885646	9.397881209	1.573204088	21.97803642	0.651243806	0.729937545	0	1.107814869
QD_2010_contig_6279613	Bacteroidetes	5.109282358	1.725860153	4.548633418	5.713807428	6.976109241	29.36116169	1.510236806	2.306986496	13.08467493	23.45652758	52.18331562	4.272288029	2.193177373	4.904511564	5.634879497	9.3211589	14.67082841	5.81977765	11.11228131	37.47152102	28.47628091	2.110170387	1.996027489	3.024258458	4.007081758	0.813556085	29.48839322	1.16443439	1.668211833	2.671884343	1.443352317	67.34403953	0.929359123	4.155773712	1.861547822	1.246658526
QD_2012_contig_21683502	Bacteroidetes	0.745716864	1.573637249	1.347080088	1.575511497	2.334011066	2.635619323	10.82017763	7.579713149	4.455361616	2.989344481	6.21788406	11.45795663	12.23761629	8.506306415	6.889069588	9.754306401	9.603003791	15.74633643	9.062598978	2.647087826	4.924689568	5.595388611	5.578922611	10.15253581	1.413025538	1.774587977	0.894763492	3.535251075	10.58569225	11.17284262	4.727411694	0.654925904	7.991177062	5.983467439	5.773489207	7.779773173
QD_2102_contig_12136654	Bacteroidetes	6.039314668	23.92904762	5.035299624	18.16242731	8.804680646	9.014368019	15.58460858	10.20172738	8.546058253	16.07829488	21.09499438	16.90360012	14.44012145	16.80075182	12.65765545	13.48365823	16.97448033	13.10587442	10.71319081	15.49109055	19.12239918	10.12501656	5.996293128	12.00350936	9.258178745	7.033391111	19.05752716	7.954670015	14.00876763	16.7527079	15.39675784	17.90992079	5.447343313	7.104420285	5.406058975	5.158205549
QD_2104_contig_7660459	Bacteroidetes	8.868495046	21.55148721	4.676059877	10.29041069	7.370763443	7.184747187	2.046420259	7.14062691	3.868333529	10.20468527	13.30706457	9.537091354	7.788944857	4.609965331	3.156879569	6.509693873	11.09312157	6.973588895	7.081901413	17.05862522	11.02754931	6.331039767	7.65470112	9.183982936	2.986588539	4.103229978	17.6697539	23.87467139	18.23505111	25.86245898	4.703284333	10.54050103	6.008565696	4.629354573	5.374650237	8.907647019
QD_2010_contig_4515255	Bacteroidetes	6.394544233	4.359645491	4.357271873	6.992416163	4.503703385	7.561271391	4.269431397	5.977056346	4.740235268	12.35906902	10.38597436	11.94134367	3.362044101	1.958246053	3.367686604	8.834957721	8.759298306	6.941304071	2.878704446	12.04688455	6.143962537	3.827158487	2.090289181	4.467127938	2.746860453	6.09848403	12.88421455	14.00676383	10.58946018	20.26130124	5.152417288	7.823802595	3.029404717	2.606310953	2.430847321	4.649795755
QD_2012_contig_7321197	Bacteroidetes	3.135780339	7.987121464	2.09636398	6.336320038	4.742979895	4.416782282	3.736430821	5.626532628	5.342649363	9.477933718	11.50896205	6.117197292	8.753307952	7.245233174	5.861044178	12.79724063	12.16081324	7.005228016	6.497491972	12.86850963	12.44812671	9.631912817	5.547930795	11.08327992	6.997256512	6.831245152	14.07848579	6.232969256	12.19791181	15.88100629	10.79543042	8.72310676	3.912817259	4.349896791	3.353887376	3.351424153
QD_2104_contig_223703	Bacteroidetes	5.123467021	23.60342618	5.57722727	10.99970416	13.72908705	6.423080639	3.628297906	9.01087058	5.956932771	11.4201224	9.280899411	21.15394027	5.627918698	5.143500462	6.596614395	15.55745891	16.16390663	12.9496624	6.305452264	11.30036262	12.17820505	7.011561597	8.251698885	8.439635404	6.552280901	8.4479361	15.99402416	20.98862253	21.5626572	20.2788119	15.07542854	11.72640424	12.88936162	8.63519535	8.48345343	13.59136685
QD_2106_contig_18351996	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.796167217	0	1.061168257	0	0.394937311	20.78499659	9.954488858	6.890135795	19.72972169
QD_2102_contig_20912680||full	Bacteroidetes	2.250774049	0	1.081950514	7.240871698	3.388790514	1.8387154	2.836916605	10.96210271	3.480054689	2.800587529	0.366805464	0.072133175	8.915475182	9.463736268	14.75620274	1.781677176	1.129169834	2.547946561	9.155065301	5.12584215	5.559032614	9.750012744	11.52473706	10.88819802	12.52484194	16.84808938	7.786209728	4.97655934	0	0	7.44101271	1.219030843	0.361880697	0.676067429	1.349346773	2.31327465
QD_2010_contig_11117433	Bacteroidetes	1.924152408	2.728315734	1.20139801	2.506221	3.812087079	2.268325363	6.890171466	9.474403472	3.721604353	4.328174882	7.262265074	20.84353379	5.76405715	5.285629621	2.614239116	11.32791898	17.62083428	11.17951345	2.412596699	2.076683434	3.348331466	4.349179863	2.525948004	6.197451521	1.730775852	0.546996129	3.440972763	2.89433801	7.217055749	5.534350952	0.564003354	2.610108955	7.018335047	5.74073605	5.854261241	5.423778827
QD_2010_contig_20081150	Bacteroidetes	0.710616335	16.38249451	7.543515219	3.306708485	0.166913507	9.522214898	1.51094972	1.237644159	1.330591552	28.34512027	24.70757369	2.946460316	0.608061878	1.11576056	1.193738525	3.964693009	1.15120578	1.221527308	2.05855216	34.60837917	5.847654932	0.259685449	0.074404646	0.159257648	0.288715737	1.716770813	1.090199073	0	1.040429632	0	0	3.161609919	0	0	0	0
QD_2010_contig_2492969	Bacteroidetes	0.714957627	20.16813768	8.396729784	3.262098914	0.387542297	11.16268143	1.926726053	1.197424124	1.364353261	34.77147054	31.78941587	3.317507662	0.903392624	1.245930802	1.714224644	6.07892083	1.530184206	1.045901897	2.830285069	47.22191554	8.048145468	0.239174169	0.137689454	0.918187409	0.189231621	2.740742007	1.644646912	0	1.538968469	0.165145583	0.231750415	3.578448094	0	0	0	0
QD_2010_contig_3723603	Bacteroidetes	0	0	0	0	3.425853982	3.743535171	8.000019436	19.50954629	4.049909733	7.521640878	9.224312786	9.179714906	5.693903061	5.356586285	3.643596604	4.667637804	10.13017422	10.34256175	3.802884885	6.46959899	1.821828806	2.743287457	5.560887519	3.904558619	0.332353283	0.990699635	0.441158893	8.008487254	5.629745928	2.500043466	0	1.496921909	7.813403661	12.20938674	7.496739715	26.3662139
QD_2012_contig_11009975	Bacteroidetes	1.806668393	6.155454929	1.781013237	4.048793747	4.803246806	3.372548417	9.8693275	11.75638483	7.882330878	6.881139266	9.858957754	25.14347841	8.318261121	9.751976567	5.763378547	16.66469777	23.96073299	17.7916763	4.247999855	4.707460291	7.247787015	6.985329961	5.859376212	11.1569589	2.200460136	1.333182099	4.761115437	4.979083917	10.46898632	10.38795714	1.955968305	2.437894363	10.61043478	10.60531383	6.79576569	8.786137786
QD_2102_contig_18950774	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.922954891	1.698016981	57.31875815	24.7825829	8.882950121	0	0	6.918092119	0	0	0	0	0	0	0	0	0
QD_2102_contig_5868339	Bacteroidetes	0	0	0	0.571426205	0	0	0	0	0	0	0	0	0	0	0	0	0.615050652	0.657425324	0.432959364	1.484392226	17.00698979	53.25275972	39.98502147	30.36708519	0	0	4.698704241	0	0	0	0	0	0	0	0	0
QD_2106_contig_547331	Bacteroidetes	0	0	0	0	0	0	0.23064491	0.14854969	0.023913088	0	0.571482279	1.139980457	0.240083599	0.692661497	0.802081757	1.775349127	1.534757123	0	1.882425034	0	0.182239769	0.902750916	2.229827109	1.605499812	1.187756835	0.510898843	0	1.892769014	1.097593824	1.421746014	1.212282521	0	11.87554923	9.293452507	9.484883998	11.51671929
QD_2106_contig_8171311	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0.112222434	0	0	0.101391449	1.549908827	0.203070536	0	0	0	0	0	0	0	0.006443697	0	0	0	0	0.149704822	0.350602639	0	62.48231872	74.44419357	87.33741618	15.15258629
QD_2104_contig_10766131	Bacteroidetes	0	0.059802002	0	0	0.734276853	0.757191207	0	0.052973684	0	0	0.208436474	5.287075876	0	0	0	0.82439053	1.7519618	0.16756286	0	0.057036592	0.853104668	3.049117665	8.154862414	2.949553009	2.45353278	0.406063877	0.732965676	276.5590124	24.43217259	29.21228463	0.522654853	1.410740379	18.81153371	9.52185988	9.821099214	17.93088956
QD_2102_contig_17134504	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.926540639	10.2289759	4.448728968	17.21303103	16.78481626	19.52181456	1.902403573	1.605009825	9.113172678	0.411463647	0	0	0	0	0	0	0	0
QD_2008_contig_20927158	Bacteroidetes	3.747051079	12.89581914	11.11917044	9.603821263	0	19.57914377	0.39279006	0.455866132	0.966188499	38.58318992	18.93249029	0.721474569	0.9513053	1.256428652	0.123340224	3.203970564	4.418156559	3.926310055	0.27482206	26.63067937	11.22730371	0.099874564	0.317615353	0.984843003	0	0.074742402	0	0	0.875148979	0	0	11.46780552	0	0	0	0
QD_2102_contig_3467456	Bacteroidetes	7.69787699	4.004707608	12.89004993	4.004667687	14.50853684	13.80012395	11.86508098	17.56275303	9.32123184	29.95178237	31.95800977	41.21249315	13.79930205	13.17113618	19.11460361	63.6417914	37.15232885	19.73331691	11.56504467	32.1507399	19.53718699	9.501335538	10.17649191	9.653611818	14.96825585	19.6459692	21.23549993	30.8972676	50.25833048	63.69524695	39.50955392	18.45082798	26.41350643	18.36371558	20.87304192	26.44619686
QD_2104_contig_20724534	Bacteroidetes	1.326109249	1.094211537	5.713755348	2.114803298	0	6.144612493	0.474047945	1.618637322	0	7.482053821	2.074098097	0	3.806453529	1.000381366	19.44240173	2.121895239	4.018388024	3.388567872	0.763957749	9.988989969	4.975197309	0.698748803	1.049049561	1.069716006	59.82789323	1.821633446	15.64506332	2.693958431	2.772611234	0	1.00926444	12.21179537	0	0.517594584	0	0.529845437
QD_2102_contig_51204	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0.068386014	0	0	0	0	0	0	4.646287115	0.357412815	1.28714846	32.42615055	33.27772568	36.99582121	0	0	1.351524832	1.414392937	0.134386478	0	0	0	0	0	0	0
QD_2012_contig_8385211	Bacteroidetes	21.39562175	18.56957233	4.688156005	19.41877796	13.65451982	10.97843406	28.86552793	21.34655764	13.07533696	8.015625297	15.23522309	14.29024939	41.07856097	22.22744692	19.75700567	13.62653158	20.17079603	19.41962806	19.84415591	14.84037678	8.270198021	10.61148358	9.542368682	19.53127653	13.70438822	8.952238411	7.68491217	4.783498801	7.839754142	9.235638167	8.660226624	3.961375363	9.291474306	7.969506678	7.811412763	8.570299711
QD_2010_contig_9409930	Bacteroidetes	7.041604387	2.76107966	2.614774325	2.396569882	12.48463385	7.23118245	55.28675924	18.52149981	22.562646	6.924023113	15.09519049	16.05258019	54.71081737	36.00258301	12.28086666	19.33535026	23.26598404	30.1818329	33.52521393	8.876158043	7.411513204	19.22943729	17.56082089	33.79084033	5.01033017	4.982226314	1.982151775	6.960589663	16.71077697	16.7285942	4.373124763	1.129580195	18.05056622	11.86896445	15.20347716	14.3441437
